,index,media_id,img_url,alt_text
4684,11294,3_1417153528171216898,https://pbs.twimg.com/media/E6q9oB7WQAINxtO.jpg,"Flyer text: Collections Deep Dive: Transcribing Cultural Heritage and Recordings from the Smithsonian Folklife Festival. Friday, July 30, 2021, 11 am - 12 pm ET. Register via Zoom."
4685,11297,3_1414935153441398784,https://pbs.twimg.com/media/E6LcBoEWYAAp2Oi.jpg,"Metal basket full of crayfish or crabs, still alive."
4686,11346,3_1400483687741992966,https://pbs.twimg.com/media/E2-EfnGXMAY7Fcr.jpg,A sign in front of a dock stretching out into the water reads: PRIVATE BEACH. INDIANOLA RESIDENTS ONLY.
4687,11425,3_1557772378335232001,https://pbs.twimg.com/media/FZ5RuYOWQAEBhIM.jpg,"Orange, yellow, and brown playlist graphic with photo of Squirrel Flower and records."
4688,11426,3_1557004574317240326,https://pbs.twimg.com/media/FZuXaTXWYAYpLhs.jpg,"Album cover for Modern Mayan: The Indian Music of Chiapas, Mexico - Vol. 1. Rust background with photo of people playing instruments."
4689,11427,3_1556689813939568640,https://pbs.twimg.com/media/FZp5I1lWQAA28RK.jpg,Orange album cover for Tuareg Music of the Southern Sahara.
4690,11428,3_1556689856335679500,https://pbs.twimg.com/media/FZp5LThXkAwW42t.jpg,"Tuareg dance. Photo courtesy of the Moses and Frances Asch Collection, Rinzler Archives."
4691,11429,3_1555610042308694019,https://pbs.twimg.com/media/FZajF2zXEAMIYYj.jpg,"Staff Jams playlist graphic with two people dancing, music notes, and a guitar. Rust, cream, and forest green colors."
4692,11430,3_1555314832592838656,https://pbs.twimg.com/media/FZWWmY6XoAAlp0g.jpg,Photo of Jake Blount with list of tour dates below.
4693,11431,3_1554828292561047553,https://pbs.twimg.com/media/FZPcGCDUEAEsfNL.jpg,"Orange album cover for Bahaman Folk Guitar: Music from the Bahamas, Vol. 1 by Joseph Spence."
4694,11432,3_1554828297485164548,https://pbs.twimg.com/media/FZPcGUZUIAQsYF_.jpg,Black and white photo by Sam Charters. Joseph Spence performs at his home in the Bahamas. Courtesy of Ralph Rinzler Archives.
4695,11433,3_1554493719356837890,https://pbs.twimg.com/media/FZKrzTvXEAIcKf9.jpg,"Album cover - The New Lost City Ramblers, Vol. 2."
4696,11434,3_1554493464955478018,https://pbs.twimg.com/media/FZKrkgBWYAIRwqR.jpg,"Album cover - The New Lost City Ramblers, 50 Years: Where Do You Come From? Where Do You Go?"
4697,11435,3_1554493128694005760,https://pbs.twimg.com/media/FZKrQ7WXgAAatte.jpg,"Black and white photo by Diana Davies. John Cohen is pictured playing the guitar at the Newport Folk Festival, 1965. Courtesy of the Ralph Rinzler Folklife Archive and Collections."
4698,11436,3_1554190166260162560,https://pbs.twimg.com/media/FZGXuMVXoAAhNxV.jpg,Photo of Rebolu outside on stairs with their instruments. Courtesy of Michael G. Stewart.
4699,11437,3_1553410358806810624,https://pbs.twimg.com/media/FY7SfbMXkAA5GjX.jpg,Last of the Better Days Ahead album cover.
4700,11438,3_1553079022279696384,https://pbs.twimg.com/media/FY2lJGcXoAADBjg.jpg,Album cover - Black Drama with Barbara Ann Teer and Charlie L. Russell.
4701,11439,3_1553079065401331714,https://pbs.twimg.com/media/FY2lLnFXkAIvYtT.jpg,Screenshot of Black Drama liner notes.
4702,11440,3_1553007345646686210,https://pbs.twimg.com/media/FY1j8-LX0AIakoY.jpg,The Po' Ramblin' Boys' Never Slow Down vinyl LP product shot. Grey background.
4703,11441,3_1553007872711299072,https://pbs.twimg.com/media/FY1kbppXkAA8zv4.jpg,The Po' Ramblin' Boys' Never Slow Down vinyl LP product shot. Grey background.
4704,11442,3_1552622287316205568,https://pbs.twimg.com/media/FYwFvoHWQAAOTuv.jpg,Photo by Christi Carrol. Norman Blake is pictured smiling and standing with his guitar on a path surrounded by trees.
4705,11443,3_1552430036048912385,https://pbs.twimg.com/media/FYtW5IVXoAEk_oE.jpg,"Hootenanny Tonight! album cover with an illustration of a banjo, guitar case, and people gathering. Orange, white, and black design."
4706,11444,3_1552075245980459009,https://pbs.twimg.com/media/FYoUNoVXoAEt3Vj.jpg,Black and white graphic for the Smithsonian Folkways NTS Radio show with Wall Matthews of Entourage Music & Theatre Ensemble. Rehearsal photo of Entourage by Priscilla Ravizza.
4707,11445,3_1552011106293633024,https://pbs.twimg.com/media/FYnZ4NYX0AAhGp0.jpg,Entertainer of the Year graphic for the IBMA 2022 Bluegrass Music Awards.
4708,11446,3_1552011005584080897,https://pbs.twimg.com/media/FYnZyWNWAAEVvEv.jpg,The Po' Ramblin' Boys Never Slow Down album cover.
4709,11447,3_1552011011808428038,https://pbs.twimg.com/media/FYnZytZWAAYiJvH.jpg,Album of the Year graphic for the IBMA 2022 Bluegrass Music Awards.
4710,11448,3_1551625557602877441,https://pbs.twimg.com/media/FYh7OUlWQAEQf9i.jpg,"Kronos Quartet performing in Amsterdam, 2016. Photograph by Wouter Jansen. Playlist graphic by Darryl Norsen."
4711,11449,3_1550845698475786241,https://pbs.twimg.com/media/FYW18i8XgAEGALV.jpg,Graphic for the IBMA 2022 Bluegrass Music Awards Nominee Announcements. Featured is a photo of performers onstage.
4712,11450,3_1550190070321369088,https://pbs.twimg.com/media/FYNhp9vX0AAV4DS.jpg,Album cover: Tejano Roots - The Women: 1946-1970
4713,11451,3_1550190124360765440,https://pbs.twimg.com/media/FYNhtHDXkAAZI73.jpg,Album cover: Master of Afghani Lutes by Aziz Herawi
4714,11452,3_1550190164118568960,https://pbs.twimg.com/media/FYNhvbKXgAAp-3T.jpg,Album cover: Going Back to Crawford by Big Joe Williams and Friends
4715,11453,3_1550190188474818561,https://pbs.twimg.com/media/FYNhw15WYAEex7z.jpg,"Album cover: On Border Radio, Vol. 1 by The Carter Family"
4716,11454,3_1549768664810921986,https://pbs.twimg.com/media/FYHiY74WIAIzWYf.jpg,Cover art for Jake Blount’s The New Faith by Abbey Pechman. Image depicts a tree that stood on one of the plantations where Blount’s forebears were held in bondage.
4717,11455,3_1549477456238764034,https://pbs.twimg.com/media/FYDZiXaWYAIjE1a.jpg,"Album cover for Mỹ Lai by Kronos Quartet, Rinde Eckert, and Vân-Ánh Vanessa Võ. Music by Jonathan Berger and libretto by Harriet Scott Chessman."
4718,11456,3_1549392358302748677,https://pbs.twimg.com/media/FYCMJA5XEAUUTx0.jpg,Green and yellow graphic for The Folkways 25 playlist. The background features a collage of album covers.
4719,11457,3_1549129721472073729,https://pbs.twimg.com/media/FX-dRidXwAEOAaw.jpg,"Pink, red, and white album cover for Carnaval in Cuba."
4720,11458,3_1549050234927472640,https://pbs.twimg.com/media/FX9U-0AWYAAzdES.jpg,Jake Blount standing in a forest with his banjo. Photo by Tadin Brego.
4721,11460,3_1548310241594339330,https://pbs.twimg.com/media/FXyz9iBUcAIxhZD.jpg,"Album cover for Joseph Spence - Encore: Unheard Recordings of Bahamian Guitar and Singing. Blue background with photo of Spence playing the guitar at his home in Nassau, Bahamas.
"
4722,11461,3_1548005676898607104,https://pbs.twimg.com/media/FXue9iHUYAAghGl.jpg,Album cover for Outer Space: Music by Vaclav Nelhybel. Black and white photo of stars in space.
4723,11462,3_1547665044975935490,https://pbs.twimg.com/media/FXppKJUUYAIXlAw.jpg,"Album cover - Dust Bowl Ballads by Woody Guthrie. Featured is a photo by Arthur Rothstein of a farmer and sons walking in the face of a dust storm in Cimarron County, Oklahoma, April 1936."
4724,11463,3_1547273146327351298,https://pbs.twimg.com/media/FXkEupFXwAIn7V5.jpg,The Sounds of Camp album cover. Featured is a photograph by Otto Nelson of children playing in a body of water.
4725,11464,3_1547278514713497600,https://pbs.twimg.com/media/FXkJnH4XkAAkM47.jpg,The Songs of Camp album cover. Featured is a photograph by Robert Mentken of two boys smiling at camp.
4726,11465,3_1546910262267154442,https://pbs.twimg.com/media/FXe6sAnXEAoHMuo.jpg,Close-up shot of Jake Blount by an old building. Photo by Tadin Brego.
4727,11466,3_1546844332161994752,https://pbs.twimg.com/media/FXd-uX1XkAA0-1r.jpg,Photo of Pharis and Jason Romero taken by Patrick King. They are sitting on chairs in a field strewn with tall grass.
4728,11467,3_1546605528947761152,https://pbs.twimg.com/media/FXaliMiWIAAUXoj.jpg,Photo of Charlie Parr playing the guitar with yellow text that says: Acoustic in the Armory.
4729,11468,3_1546535061289320448,https://pbs.twimg.com/media/FXZlccDWQAAMmu7.jpg,"Orange, yellow, and brown playlist graphic with photo of Patrick Shiroishi and records.

Text: Smithsonian Folkways Recordings - People's Picks with Patrick Shiroishi"
4730,11469,3_1545432196802125826,https://pbs.twimg.com/media/FXJ6ZRrXoAIkHl6.jpg,Black and white photo of Hazel Dickens (left) playing the guitar and Alice Gerrard (right) playing the banjo. From Pioneering Women of Bluegrass album liner notes.
4731,11470,3_1545131585413996546,https://pbs.twimg.com/media/FXFo_Y_WYAI-YAy.jpg,"Red, black, white, and grey album cover: The Human Condition with Beverly Grant - Working People Gonna Rise!"
4732,11471,3_1544728539911577606,https://pbs.twimg.com/media/FW_6bDfWYAYdFFE.jpg,"Barbara Dane performs with the Chambers Brothers at the 1965 Newport Folk Festival. Photo by Diana Davies, Ralph Rinzler Folklife Archives."
4733,11472,3_1544017225073426434,https://pbs.twimg.com/media/FW1zfFOWAAIzk_O.jpg,"Red, black, and white album cover for The Meaning of July 4th by Frederick Douglass read by Ossie Davis."
4734,11473,3_1542934527105957889,https://pbs.twimg.com/media/FWmaxw_WAAE-5-1.jpg,Photo of Chris Strachwitz. Courtesy of the Arhoolie Foundation.
4735,11475,3_1542515844848046093,https://pbs.twimg.com/media/FWgd_QCUUA0Yr3j.jpg,"Dave Van Ronk at the 1968 Philadelphia Folk Festival. Photo by Diana Davies, Courtesy of the Ralph Rinzler Folklife Archives and Collections, Smithsonian Institution."
4736,11476,3_1542515863269429249,https://pbs.twimg.com/media/FWgeAUqUUAEEKkF.jpg,Album cover for Dave Van Ronk - Down in Washington Square: The Smithsonian Folkways Collection. Featuring a black and white photo of Dave Van Ronk.
4737,11477,3_1542478810351865858,https://pbs.twimg.com/media/FWf8TjyXEAI1lhN.jpg,"Sorrel Doris Hays demonstrating voice modulations with the Buchla synthesizer during the Southern Voices project in Albany, Georgia. Photo by Connie Greene, 1983. Ralph Rinzler Folklife Archives and Collections, Smithsonian Institution."
4738,11478,3_1542256459890704387,https://pbs.twimg.com/media/FWcyFDxWQAMB7hx.jpg,Pictured is Stanley Jacobs playing the flute. Photo courtesy of the artist.
4739,11479,3_1542256655748014082,https://pbs.twimg.com/media/FWcyQdZXoAIL1ml.jpg,Album cover: Quelbe! Music of the U.S. Virgin Islands - Stanley and the Ten Sleepless Knights
4740,11480,3_1542176382138163201,https://pbs.twimg.com/media/FWbpP65XoAEO5pt.jpg,"Album cover - Walls to Roses: Songs of Changing Men. Featuring white text, light pink background, and photos of some of the performers."
4741,11481,3_1541913956763291649,https://pbs.twimg.com/media/FWX6kwMX0AETup5.jpg,"Graphic for A Field Guide To… North Carolina playlist. Illustration of a freight train in motion with a partial map of North Carolina in the background. Red, white, and blue colors take after the NC flag."
4742,11482,3_1541761986257616896,https://pbs.twimg.com/media/FWVwW58WAAAmx2z.jpg,"Album cover with a close-up photo of Bernice Johnson Reagon. White text says ""Bernice Reagon - Folk Songs: The South - Folkways Records FA 2457."""
4743,11483,3_1539608758569123845,https://pbs.twimg.com/media/FV3KAjuXwAUtNsY.jpg,Jake Blount The New Faith T-shirt. Black t-shirt with a gold-colored design featuring engravings from his fiddle.
4744,11484,3_1539610890273710080,https://pbs.twimg.com/media/FV3L8o8WYAA5kV3.jpg,Photo of Jake Blount by Tadin Brown. He is holding his fiddle in the ruins of an old building in the middle of a forest.
4745,11485,3_1539271437558718466,https://pbs.twimg.com/media/FVyXN5CXoAIOVzR.jpg,Album cover: Sounds of Insects / Recorded and Annotated by Albro T. Gaul. Tan background with large photo of a European hornet.
4746,11486,3_1538532558287282178,https://pbs.twimg.com/media/FVn3NdQWIAIMN4b.jpg,"Album cover: Masters of French Canadian Dance Music, Vol. 3 - Gabriel Labbé, harmonica; Philippe Bruneau, piano. Purple background with photo of Labbé."
4747,11487,3_1537820381100363778,https://pbs.twimg.com/media/FVdvfSfX0AItPjx.jpg,"Group photo taken by Eva Anandi Brownstein. Pharis & Jason Romero are pictured with friends and collaborators inside their barn in Horsefly, BC."
4748,11488,3_1537818208673087492,https://pbs.twimg.com/media/FVdtg1kWQAQG2Hl.jpg,Photo of Pharis and Jason Romero taken by Patrick King. The duo is sitting outside on chairs in a field strewn with tall grass.
4749,11489,3_1537814952098119680,https://pbs.twimg.com/media/FVdqjR4XwAARhgs.jpg,"Album cover: Black background with photo of Pharis and Jason Romero wearing black t-shirts, jeans, and sitting on white chairs in their barn.

Yellow text reads: Pharis & Jason Romero - SFW 40246 - Tell ‘Em You Were Gold"
4750,11490,3_1537175752352972800,https://pbs.twimg.com/media/FVUlM9RXwAAjuI3.jpg,"White text: Smithsonian Folklife Festival, June 22–27 and June 30–July 4, National Mall, Washington, D.C. Image underneath the text shows close-up of a silvery, reflecting tabla drum."
4751,11491,3_1537064287478419458,https://pbs.twimg.com/media/FVS_02QXEAIvXF-.jpg,"Pete Seeger Stamp: Black background with photo of Pete Seeger playing the banjo

Yellow, green, and pink text reads: Pete Seeger - Folk Singer - Forever USA"
4752,11492,3_1537064176060858375,https://pbs.twimg.com/media/FVS_uXMWAAckTWj.jpg,"Graphic: Beige background with green-colored photograph of Pete Seeger playing the banjo.

Text: Newport Folk Presents A special USPS stamp ceremony for Pete Seeger - July 21 2022 - Jane Pickens Theater - For Pete’s Sake - USPS"
4753,11494,3_1535283255804665857,https://pbs.twimg.com/media/FU5r_KPXoAEh1Hz.jpg,"Album cover: Barbara Dane & Lightning Hopkins - Sometimes I Believe She Loves Me

Pictured: Lightnin’ Hopkins (left) and Barbara Dane (Right) in front of the Cabale, Berkeley, CA."
4754,11495,3_1534929690548387841,https://pbs.twimg.com/media/FU0qa9BWQAEjEzj.jpg,Vinyl LP product shot of The Po' Ramblin' Boys' Never Slow Down. Light gold background.
4755,11496,3_1534198427717976064,https://pbs.twimg.com/media/FUqRV2sXwAAU_D9.jpg,"Orange, brown, and yellow playlist graphic with photo of Isik Kural and records.

Text: Smithsonian Folkways Recordings - People's Picks with Isik Kural"
